Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Белорусской ж.д. (код дороги 13),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 13-001 ""ГРОДНО - МОСТЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
  6.,164427 .,ОП Новодруцк,  36  км ,  79  км ,,,,,,,,,,,
  7.,164412 .,ОП Ляховщина,  41  км ,  74  км ,,,,,,,,,,,
  8.,164446 .,ОП Чёрное,  45  км ,  70  км ,,,,,,,,,,,
  9.,164408 .,Воропаево,  49  км ,  66  км ,,,,,,,,,,,
 10.,164338 .,ОП Жефарово,  57  км ,  58  км ,,,,,,,,,,,
 11.,164323 .,ОП Новоселки,  62  км ,  53  км ,,,,,,,,,,,
 12.,164304 .,Поставы,  73  км ,  42  км ,,,,,,,,,,,
 13.,164215 .,ОП Ярево,  84  км ,  31  км ,,,,,,,,,,,
 14.,164342 .,ОП Годутишки,  91  км ,  24  км ,,,,,,,,,,,
 15.,164253 .,ОП Разлоги, 104  км ,  11  км ,,,,,,,,,,,
 16.,164516 .,Лынтупы, 115  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 13-017 ""ВОРОПАЕВО - ДРУЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Воропаево,до ст. Друя,,,,,,,,,,,
  1.,164408 .,Воропаево,   0  км ,  89  км ,,,,,,,,,,,
  2.,164836 .,ОП Гута,   8  км ,  81  км ,,,,,,,,,,,
  3.,164802 .,Шарковщизна,  37  км ,  52  км ,,,,,,,,,,,
  4.,164709 .,Миоры,  69  км ,  20  км ,,,,,,,,,,,
  5.,164612 .,ОП Идолты,  78  км ,  11  км ,,,,,,,,,,,
  6.,164605 .,Друя,  89  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 13-018 ""КРУЛЕВЩИЗНА - ПОЛОЦК ПАРК ГРОМЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Крулевщизна,до ст. Полоцк парк Громы,,,,,,,,,,,
