Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Казахстанской ж.д. (код дороги 68),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 68-001 ""СЕМИГЛАВЫЙ МАР (ЭКСП.) - ИЛЕЦК I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Семиглавый Мар (эксп.),до ст. Илецк I,,,,,,,,,,,
 52.,670117 .,ОП Ост. пункт 2329 км, 447  км , 777  км ,,,,,,,,,,,
 53.,670121 .,ОП Кумсагыз, 456  км , 768  км ,,,,,,,,,,,
 54.,670136 .,Кунту, 466  км , 758  км ,,,,,,,,,,,
 55.,670140 .,ОП Ширганак, 474  км , 750  км ,,,,,,,,,,,
 56.,670166 .,ОП Ост. пункт 2364 км ПК 2, 482  км , 742  км ,,,,,,,,,,,
 57.,670309 .,Арал Тенизи, 490  км , 734  км ,,,,,,,,,,,
 58.,670314 .,ОП Ост. пункт 2378 км ПК 7, 496  км , 728  км ,,,,,,,,,,,
 59.,670329 .,ОП Ост. пункт 2387 км, 506  км , 718  км ,,,,,,,,,,,
 60.,670333 .,Сапак, 513  км , 711  км ,,,,,,,,,,,
 61.,670352 .,Аралкум, 529  км , 695  км ,,,,,,,,,,,
 62.,670206 .,Шомиш, 540  км , 684  км ,,,,,,,,,,,
 63.,670174 .,ОП Ост. пункт 2429 км ПК 4, 548  км , 676  км ,,,,,,,,,,,
 64.,670371 .,ОП Сарбеткей, 555  км , 669  км ,,,,,,,,,,,
 65.,670403 .,Камыстыбас, 565  км , 659  км ,,,,,,,,,,,
 66.,670418 .,ОП Укилисай, 576  км , 648  км ,,,,,,,,,,,
 67.,670437 .,Бекбауыл, 594  км , 630  км ,,,,,,,,,,,
 68.,670507 .,Казалы, 618  км , 606  км ,,,,,,,,,,,
 69.,670189 .,ОП Алтай, 624  км , 600  км ,,,,,,,,,,,
 70.,670511 .,Уинди (рзд), 629  км , 595  км ,,,,,,,,,,,
 71.,670526 .,Кобек, 638  км , 586  км ,,,,,,,,,,,
 72.,670193 .,ОП Кызыласкер, 646  км , 578  км ,,,,,,,,,,,
 73.,670530 .,Майлыбас, 655  км , 569  км ,,,,,,,,,,,
 74.,670545 .,Енбекшиказах (рзд), 663  км , 561  км ,,,,,,,,,,,
 75.,670808 .,Байкожа, 682  км , 542  км ,,,,,,,,,,,
 76.,670579 .,Бостандык (рзд), 690  км , 534  км ,,,,,,,,,,,
 77.,670583 .,Акжар (рзд), 697  км , 527  км ,,,,,,,,,,,
 78.,670600 .,Торетам, 713  км , 511  км ,,,,,,,,,,,
 79.,670210 .,ОП Ост. пункт 2603 км ПК 6, 721  км , 503  км ,,,,,,,,,,,
 80.,670225 .,ОП Ост. пункт 2612 км ПК 5, 730  км , 494  км ,,,,,,,,,,,
 81.,670615 .,Дирментобе, 740  км , 484  км ,,,,,,,,,,,
 82.,670634 .,Коркыт, 769  км , 455  км ,,,,,,,,,,,
 83.,670704 .,Ордазы (рзд), 782  км , 442  км ,,,,,,,,,,,
 84.,670901 .,Жосалы, 790  км , 434  км ,,,,,,,,,,,
 85.,670916 .,Анаколь (рзд), 798  км , 426  км ,,,,,,,,,,,
 86.,670920 .,ОП Абыла, 808  км , 416  км ,,,,,,,,,,,
 87.,670935 .,Кызылтам, 819  км , 405  км ,,,,,,,,,,,
 88.,670954 .,Каракеткен, 840  км , 384  км ,,,,,,,,,,,
 89.,670973 .,Караирим (рзд), 854  км , 370  км ,,,,,,,,,,,
 90.,671406 .,Жалагаш, 862  км , 362  км ,,,,,,,,,,,
 91.,671504 .,Теренозек, 887  км , 337  км ,,,,,,,,,,,
 92.,671529 .,ОП Айтек, 905  км , 319  км ,,,,,,,,,,,
 93.,671533 .,Караозек, 914  км , 310  км ,,,,,,,,,,,
 94.,671707 .,Кызылорда, 939  км , 285  км ,,,,,,,,,,,
 95.,671800 .,Белкол, 948  км , 276  км ,,,,,,,,,,,
 96.,671823 .,Бирказан, 962  км , 262  км ,,,,,,,,,,,
 97.,671834 .,Разъезд № 14, 974  км , 250  км ,,,,,,,,,,,
 98.,671849 .,Керкелмес (рзд), 983  км , 241  км ,,,,,,,,,,,
 99.,671904 .,Сулутобе, 990  км , 234  км ,,,,,,,,,,,
100.,671919 .,Разъезд № 16,1000  км , 224  км ,,,,,,,,,,,
101.,671923 .,Майлытогай (рзд),1008  км , 216  км ,,,,,,,,,,,
102.,672004 .,Тартогай,1016  км , 208  км ,,,,,,,,,,,
103.,672019 .,Бактысай (рзд),1024  км , 200  км ,,,,,,,,,,,
104.,672108 .,Байгакум,1040  км , 184  км ,,,,,,,,,,,
105.,672112 .,Разъезд № 20,1048  км , 176  км ,,,,,,,,,,,
106.,672201 .,Шиели,1066  км , 158  км ,,,,,,,,,,,
107.,672216 .,Акмая (рзд),1075  км , 149  км ,,,,,,,,,,,
108.,672220 .,Екпинди (рзд),1085  км , 139  км ,,,,,,,,,,,
109.,672409 .,Томенарык,1094  км , 130  км ,,,,,,,,,,,
110.,672413 .,Боритескен (рзд),1103  км , 121  км ,,,,,,,,,,,
111.,672428 .,Жайылма (рзд),1110  км , 114  км ,,,,,,,,,,,
112.,672502 .,Жанакорган,1118  км , 106  км ,,,,,,,,,,,
113.,672305 .,Жетитобе,1126  км ,  98  км ,,,,,,,,,,,
114.,672521 .,Боройнак (рзд),1135  км ,  89  км ,,,,,,,,,,,
115.,672536 .,Аккум,1143  км ,  81  км ,,,,,,,,,,,
116.,672606 .,Талап,1155  км ,  69  км ,,,,,,,,,,,
117.,672700 .,Бесарык,1166  км ,  58  км ,,,,,,,,,,,
118.,672729 .,ОП Ост. пункт 3067 км ПК 5,1185  км ,  39  км ,,,,,,,,,,,
119.,672733 .,Сауран,1194  км ,  30  км ,,,,,,,,,,,
120.,672803 .,Шорнак,1204  км ,  20  км ,,,,,,,,,,,
121.,697800 .,Туркестан,1224  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  4) участок 68-006 ""НИКЕЛЬТАУ - КАНДЫАГАШ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Никельтау,до ст. Кандыагаш,,,,,,,,,,,
  1.,668600 .,Никельтау,   0  км , 135  км ,,,,,,,,,,,
  2.,668013 .,Блок-пост № 118,  14  км , 121  км ,,,,,,,,,,,
  3.,668121 .,ОП Ост. пункт 126 км,  21  км , 114  км ,,,,,,,,,,,
  4.,668808 .,Жазык,  26  км , 109  км ,,,,,,,,,,,
  5.,668827 .,Бакай,  38  км ,  97  км ,,,,,,,,,,,
  6.,668092 .,ОП Ост. пункт 154 км,  50  км ,  85  км ,,,,,,,,,,,
  7.,668028 .,Блок-пост № 162,  59  км ,  76  км ,,,,,,,,,,,
  8.,669001 .,Токмансай,  74  км ,  61  км ,,,,,,,,,,,
  9.,668085 .,ОП Ост. пункт 182 км,  78  км ,  57  км ,,,,,,,,,,,
 10.,668070 .,ОП Ост. пункт 188 км,  84  км ,  51  км ,,,,,,,,,,,
 11.,668032 .,Блок-пост № 192,  88  км ,  47  км ,,,,,,,,,,,
 12.,669020 .,Разъезд № 312, 101  км ,  34  км ,,,,,,,,,,,
 13.,668051 .,ОП Ост. пункт 215 км, 110  км ,  25  км ,,,,,,,,,,,
 14.,668047 .,ОП Ост. пункт 218 км, 113  км ,  22  км ,,,,,,,,,,,
 15.,669045 .,Разъезд № 313, 121  км ,  14  км ,,,,,,,,,,,
 16.,668174 .,ОП Ост. пункт 232 км, 127  км ,   8  км ,,,,,,,,,,,
 17.,660007 .,Кандыагаш, 135  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  5) участок 68-007 ""КАНДЫАГАШ - МАКАТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кандыагаш,до ст. Макат,,,,,,,,,,,
  1.,660007 .,Кандыагаш,   0  км , 392  км ,,,,,,,,,,,
  2.,660030 .,Предузловой пост 6 км (п),   6  км , 386  км ,,,,,,,,,,,
  3.,660204 .,Разъезд № 315,  19  км , 373  км ,,,,,,,,,,,
  4.,660308 .,Темир,  31  км , 361  км ,,,,,,,,,,,
  5.,660312 .,Разъезд 46 км,  46  км , 346  км ,,,,,,,,,,,
  6.,660327 .,Калмаккырган,  62  км , 330  км ,,,,,,,,,,,
  7.,660401 .,Жаксымай,  77  км , 315  км ,,,,,,,,,,,
  8.,660505 .,Шубаркудык,  85  км , 307  км ,,,,,,,,,,,
  9.,660492 .,Разъезд 102, 102  км , 290  км ,,,,,,,,,,,
 10.,660512 .,Кенжалы, 118  км , 274  км ,,,,,,,,,,,
 11.,669270 .,ОП Ост. пункт 137 км, 137  км , 255  км ,,,,,,,,,,,
 12.,660539 .,Разъезд 142, 141  км , 251  км ,,,,,,,,,,,
 13.,660609 .,Карауылкелды, 157  км , 235  км ,,,,,,,,,,,
 14.,660613 .,ОП Разъезд 174 км, 174  км , 218  км ,,,,,,,,,,,
 15.,689700 .,Жарлы, 188  км , 204  км ,,,,,,,,,,,
 16.,660632 .,Разъезд 202 км, 202  км , 190  км ,,,,,,,,,,,
 17.,660702 .,Ногайты, 218  км , 174  км ,,,,,,,,,,,
 18.,660717 .,Разъезд 236 км, 236  км , 156  км ,,,,,,,,,,,
 19.,660806 .,Сагиз, 255  км , 137  км ,,,,,,,,,,,
 20.,660810 .,Разъезд 265 км, 265  км , 127  км ,,,,,,,,,,,
 21.,660825 .,Разъезд 279 км, 279  км , 113  км ,,,,,,,,,,,
 22.,702801 .,Мукур, 294  км ,  98  км ,,,,,,,,,,,
 23.,660844 .,Жантерек, 318  км ,  74  км ,,,,,,,,,,,
 24.,660859 .,Кенбай (рзд), 333  км ,  59  км ,,,,,,,,,,,
 25.,661003 .,Жамансор, 354  км ,  38  км ,,,,,,,,,,,
 26.,661014 .,Разъезд 377 км, 377  км ,  15  км ,,,,,,,,,,,
 27.,661103 .,Макат, 392  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  6) участок 68-008 ""МАКАТ - ДИНЫ НУРПЕИСОВОЙ (РЗД) (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Макат,до ст. Дины Нурпеисовой (рзд) (эксп.),,,,,,,,,,,
  1.,661103 .,Макат,   0  км , 417  км ,,,,,,,,,,,
  2.,661156 .,Разъезд 402 км,  10  км , 407  км ,,,,,,,,,,,
  3.,661322 .,Разъезд 414 км,  22  км , 395  км ,,,,,,,,,,,
  4.,661300 .,Доссор,  34  км , 383  км ,,,,,,,,,,,
  5.,661315 .,Разъезд 441 км,  49  км , 368  км ,,,,,,,,,,,
  6.,661404 .,Искине,  65  км , 352  км ,,,,,,,,,,,
  7.,661419 .,Таскескен (рзд),  77  км , 340  км ,,,,,,,,,,,
  8.,661207 .,Карабатано,  90  км , 327  км ,,,,,,,,,,,
  9.,661438 .,Разъезд 496 км, 104  км , 313  км ,,,,,,,,,,,
 10.,661508 .,Тендык, 116  км , 301  км ,,,,,,,,,,,
 11.,661512 .,Путевой пост 513 км, 121  км , 296  км ,,,,,,,,,,,
