Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Красноярской ж.д. (код дороги 88),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 88-001 ""МАРИИНСК - АЧИНСК I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Мариинск,до ст. Ачинск I,,,,,,,,,,,
 13.,893214 .,ОП Камалинка,  58  км , 203  км ,,,,,,,,,,,
 14.,893229 .,ОП Солнечный,  60  км , 201  км ,,,,,,,,,,,
 15.,893233 .,ОП Ягодная,  65  км , 196  км ,,,,,,,,,,,
 16.,893303 .,Солянка,  69  км , 192  км ,,,,,,,,,,,
 17.,893318 .,ОП Старая Солянка,  75  км , 186  км ,,,,,,,,,,,
 18.,893375 .,ОП Перевал,  81  км , 180  км ,,,,,,,,,,,
 19.,893322 .,ОП Бошняково,  86  км , 175  км ,,,,,,,,,,,
 20.,893341 .,ОП Безводная,  90  км , 171  км ,,,,,,,,,,,
 21.,893356 .,ОП Комаровская,  93  км , 168  км ,,,,,,,,,,,
 22.,893360 .,ОП Уря,  95  км , 166  км ,,,,,,,,,,,
 23.,893407 .,Филимоново, 100  км , 161  км ,,,,,,,,,,,
 24.,893411 .,ОП Ферма, 104  км , 157  км ,,,,,,,,,,,
 25.,893426 .,ОП Красный Маяк, 110  км , 151  км ,,,,,,,,,,,
 26.,893430 .,ОП Аэродром, 112  км , 149  км ,,,,,,,,,,,
 27.,893500 .,Канск-Енисейский, 116  км , 145  км ,,,,,,,,,,,
 28.,893515 .,ОП Канск-Перевоз, 120  км , 141  км ,,,,,,,,,,,
 29.,893604 .,Иланка, 121  км , 140  км ,,,,,,,,,,,
 30.,893534 .,ОП Коньково, 128  км , 133  км ,,,,,,,,,,,
 31.,893572 .,ОП Лозичная, 133  км , 128  км ,,,,,,,,,,,
 32.,893549 .,ОП Далай, 137  км , 124  км ,,,,,,,,,,,
 33.,893553 .,ОП Теплые Ключи, 139  км , 122  км ,,,,,,,,,,,
 34.,893568 .,ОП Красный Хлебороб, 141  км , 120  км ,,,,,,,,,,,
 35.,893708 .,Иланская, 148  км , 113  км ,,,,,,,,,,,
 36.,893746 .,ОП Елань, 153  км , 108  км ,,,,,,,,,,,
 37.,893712 .,ОП Бузюк, 155  км , 106  км ,,,,,,,,,,,
 38.,893727 .,ОП Дачная, 158  км , 103  км ,,,,,,,,,,,
 39.,893731 .,Стайный, 162  км ,  99  км ,,,,,,,,,,,
 40.,893801 .,Сулемка, 169  км ,  92  км ,,,,,,,,,,,
 41.,893816 .,ОП Верхний Ингаш, 173  км ,  88  км ,,,,,,,,,,,
 42.,893905 .,Ингашская, 177  км ,  84  км ,,,,,,,,,,,
 43.,893958 .,ОП Куруп, 179  км ,  82  км ,,,,,,,,,,,
 44.,893914 .,ОП Райисполком, 181  км ,  80  км ,,,,,,,,,,,
 45.,893924 .,ОП Пойма, 185  км ,  76  км ,,,,,,,,,,,
 46.,893939 .,ОП Шарбыш, 191  км ,  70  км ,,,,,,,,,,,
 47.,893962 .,ОП Рябиновка, 195  км ,  66  км ,,,,,,,,,,,
 48.,893943 .,ОП Максимово, 199  км ,  62  км ,,,,,,,,,,,
 49.,894005 .,Тинская, 204  км ,  57  км ,,,,,,,,,,,
 50.,894024 .,ОП Прибылово, 208  км ,  53  км ,,,,,,,,,,,
 51.,894010 .,ОП Догадаево, 213  км ,  48  км ,,,,,,,,,,,
 52.,894039 .,ОП Ост. Пункт 4443 км, 215  км ,  46  км ,,,,,,,,,,,
 53.,894043 .,ОП Сосновый Бор, 221  км ,  40  км ,,,,,,,,,,,
 54.,894109 .,Решоты, 224  км ,  37  км ,,,,,,,,,,,
 55.,891327 .,ОП Лесная, 226  км ,  35  км ,,,,,,,,,,,
 56.,894132 .,ОП Махошино, 229  км ,  32  км ,,,,,,,,,,,
 57.,894147 .,ОП Разлога, 233  км ,  28  км ,,,,,,,,,,,
 58.,896138 .,Ключи, 238  км ,  23  км ,,,,,,,,,,,
 59.,896119 .,ОП Точильный, 245  км ,  16  км ,,,,,,,,,,,
 60.,896123 .,ОП Урало-Ключи, 250  км ,  11  км ,,,,,,,,,,,
 61.,920203 .,Юрты, 261  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  4) участок 88-004 ""МЕЖДУРЕЧЕНСК (Западно-Сибирской ж.д.) - ТИГЕЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Междуреченск,до ст. Тигей,,,,,,,,,,,
  1.,864902 .,Междуреченск,   0  км , 298  км ,,,,,,,,,,,
  2.,886210 .,ОП Деповская,   1  км , 297  км ,,,,,,,,,,,
  3.,886225 .,ОП Ост. Пункт 356 км,   2  км , 296  км ,,,,,,,,,,,
  4.,886348 .,ОП Городская,   4  км , 294  км ,,,,,,,,,,,
  5.,886333 .,Карай,   6  км , 292  км ,,,,,,,,,,,
  6.,886329 .,ОП Садовая,   8  км , 290  км ,,,,,,,,,,,
  7.,886239 .,ОП Ост. Пункт 75 км,  10  км , 288  км ,,,,,,,,,,,
  8.,886244 .,ОП Озерки,  11  км , 287  км ,,,,,,,,,,,
  9.,886314 .,ОП Романтика,  14  км , 284  км ,,,,,,,,,,,
 10.,886305 .,Чульжан (рзд),  17  км , 281  км ,,,,,,,,,,,
 11.,886352 .,ОП Геологическая,  20  км , 278  км ,,,,,,,,,,,
 12.,886259 .,ОП Студеный Плес,  23  км , 275  км ,,,,,,,,,,,
 13.,886367 .,Бельсу (рзд),  29  км , 269  км ,,,,,,,,,,,
 14.,886263 .,ОП Лосиный Камень,  35  км , 263  км ,,,,,,,,,,,
 15.,886371 .,ОП Борсики,  38  км , 260  км ,,,,,,,,,,,
 16.,886403 .,Теба,  41  км , 257  км ,,,,,,,,,,,
 17.,886390 .,ОП Порог,  47  км , 251  км ,,,,,,,,,,,
 18.,886418 .,ОП Сливень,  54  км , 244  км ,,,,,,,,,,,
 19.,886437 .,ОП Борисовка,  59  км , 239  км ,,,,,,,,,,,
 20.,886456 .,Лужба,  66  км , 232  км ,,,,,,,,,,,
 21.,886494 .,ОП Кузнии,  70  км , 228  км ,,,,,,,,,,,
 22.,886460 .,ОП Турбаза Восход,  75  км , 223  км ,,,,,,,,,,,
