Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Приднепровской ж.д. (код дороги 45),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 45-001 ""ЧАПЛИНО - СИНЕЛЬНИКОВО II"" (Основной тарифный участок)",,,,,,,,,,,,,,,
  1.,460607 .,Запорожье II,   0  км ,   3  км ,,,,,,,,,,,
  2.,460700 .,Запорожье I,   3  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 45-017 ""ЗАПОРОЖЬЕ I - ФЕДОРОВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Запорожье I,до ст. Федоровка,,,,,,,,,,,
  1.,460700 .,Запорожье I,   0  км ,  88  км ,,,,,,,,,,,
  2.,460715 .,ОП Балабино,   6  км ,  82  км ,,,,,,,,,,,
  3.,462104 .,Кушугум,   9  км ,  79  км ,,,,,,,,,,,
  4.,462087 .,ОП Платформа 1117 км,  11  км ,  77  км ,,,,,,,,,,,
  5.,462072 .,ОП Осетровка,  13  км ,  75  км ,,,,,,,,,,,
  6.,462068 .,ОП Платформа 1123 км,  16  км ,  72  км ,,,,,,,,,,,
  7.,462053 .,Канкриновка,  18  км ,  70  км ,,,,,,,,,,,
  8.,462049 .,ОП Платформа 1130 км,  24  км ,  64  км ,,,,,,,,,,,
  9.,462034 .,ОП Платформа 1132 км,  25  км ,  63  км ,,,,,,,,,,,
 10.,462025 .,ОП Платформа 1134 км,  27  км ,  61  км ,,,,,,,,,,,
 11.,461811 .,ОП Плавни Грузовые,  28  км ,  60  км ,,,,,,,,,,,
 12.,461807 .,Плавни,  30  км ,  58  км ,,,,,,,,,,,
 13.,461934 .,ОП Платформа 1138 км,  32  км ,  56  км ,,,,,,,,,,,
 14.,461920 .,ОП Платформа 1141 км,  34  км ,  54  км ,,,,,,,,,,,
 15.,461949 .,ОП Ост. пункт 1143 км,  36  км ,  52  км ,,,,,,,,,,,
 16.,461953 .,ОП Ост. пункт 1146 км,  39  км ,  49  км ,,,,,,,,,,,
 17.,461915 .,ОП Попово,  41  км ,  47  км ,,,,,,,,,,,
 18.,461900 .,Таврическ,  47  км ,  41  км ,,,,,,,,,,,
 19.,461741 .,ОП Чокрак,  51  км ,  37  км ,,,,,,,,,,,
 20.,461737 .,Бурчацк,  57  км ,  31  км ,,,,,,,,,,,
 21.,461722 .,ОП Платформа 1167 км,  61  км ,  27  км ,,,,,,,,,,,
 22.,461718 .,ОП Платформа 1170 км,  64  км ,  24  км ,,,,,,,,,,,
 23.,461703 .,Пришиб,  69  км ,  19  км ,,,,,,,,,,,
 24.,461614 .,ОП Платформа 1180 км,  74  км ,  14  км ,,,,,,,,,,,
 25.,461600 .,Плодородие,  79  км ,   9  км ,,,,,,,,,,,
 26.,461629 .,ОП Братское,  82  км ,   6  км ,,,,,,,,,,,
 27.,476304 .,Федоровка,  88  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 45-018 ""ФЕДОРОВКА - ДЖАНКОЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Федоровка,до ст. Джанкой,,,,,,,,,,,
  1.,476304 .,Федоровка,   0  км , 177  км ,,,,,,,,,,,
  2.,476145 .,ОП Звеносборочное,   2  км , 175  км ,,,,,,,,,,,
  3.,476130 .,ОП Платформа 1200 км,   5  км , 172  км ,,,,,,,,,,,
  4.,476126 .,ОП Терпение,  10  км , 167  км ,,,,,,,,,,,
  5.,476111 .,ОП Платформа 1209 км,  13  км , 164  км ,,,,,,,,,,,
  6.,476107 .,Обильная,  16  км , 161  км ,,,,,,,,,,,
  7.,476022 .,ОП Платформа 1213 км,  18  км , 159  км ,,,,,,,,,,,
  8.,476018 .,ОП Депо,  22  км , 155  км ,,,,,,,,,,,
  9.,476003 .,Мелитополь,  24  км , 153  км ,,,,,,,,,,,
 10.,476037 .,ОП Ост. пункт 1226 км,  31  км , 146  км ,,,,,,,,,,,
