Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Туркменской ж.д. (код дороги 75),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 75-001 ""ТУРКМЕНАБАД I - ФАРАП (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Туркменабад I,до ст. Фарап (эксп.),,,,,,,,,,,
  4.,755103 .,Семеник,  21  км , 301  км ,,,,,,,,,,,
  5.,755118 .,Талхатанбаба,  41  км , 281  км ,,,,,,,,,,,
  6.,755122 .,ОП Ост. Пункт 51 км,  51  км , 271  км ,,,,,,,,,,,
  7.,755207 .,Елотен,  61  км , 261  км ,,,,,,,,,,,
  8.,755211 .,ОП Ост. Пункт 71 км,  71  км , 251  км ,,,,,,,,,,,
  9.,755226 .,ОП Ост. Пункт 74 км,  74  км , 248  км ,,,,,,,,,,,
 10.,755300 .,Солтанбент,  83  км , 239  км ,,,,,,,,,,,
 11.,755315 .,ОП Ост. Пункт 87 км,  87  км , 235  км ,,,,,,,,,,,
 12.,755320 .,ОП Ост. Пункт 92 км,  92  км , 230  км ,,,,,,,,,,,
 13.,755334 .,ОП Ост. Пункт 94 км,  94  км , 228  км ,,,,,,,,,,,
 14.,755349 .,ОП Ост. Пункт 97 км,  97  км , 225  км ,,,,,,,,,,,
 15.,755353 .,ОП Ост. Пункт 102 км, 102  км , 220  км ,,,,,,,,,,,
 16.,755368 .,ОП Ост. Пункт 116 км, 116  км , 206  км ,,,,,,,,,,,
 17.,755372 .,ОП Ост. Пункт 124 км, 124  км , 198  км ,,,,,,,,,,,
 18.,755404 .,Ымамбаба, 130  км , 192  км ,,,,,,,,,,,
 19.,755419 .,ОП Ост. Пункт 140 км, 140  км , 182  км ,,,,,,,,,,,
 20.,755423 .,ОП Ост. Пункт 145 км, 145  км , 177  км ,,,,,,,,,,,
 21.,755508 .,Сандыкгачы, 152  км , 170  км ,,,,,,,,,,,
 22.,755512 .,ОП Ост. Пункт 160 км, 160  км , 162  км ,,,,,,,,,,,
 23.,755601 .,Сарыязы, 168  км , 154  км ,,,,,,,,,,,
 24.,755705 .,Дашкепри, 186  км , 136  км ,,,,,,,,,,,
 25.,755809 .,Тагтабазар, 213  км , 109  км ,,,,,,,,,,,
 26.,755813 .,ОП Ост. Пункт 220 км, 220  км , 102  км ,,,,,,,,,,,
 27.,755828 .,ОП Ост. Пункт 225 км, 225  км ,  97  км ,,,,,,,,,,,
