Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Южно-Кавказской ж.д. (код дороги 56),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 56-001 ""АЙРУМ (ЭКСП.) - ГЮМРИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Айрум (эксп.),до ст. Гюмри,,,,,,,,,,,
"  8) участок 56-008 ""НУРНУС (РЗД) - УСАНОХАКАН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Нурнус (рзд),до ст. Усанохакан,,,,,,,,,,,
  1.,568116 .,Нурнус (рзд),   0  км ,  22  км ,,,,,,,,,,,
  2.,568101 .,Абовян,   9  км ,  13  км ,,,,,,,,,,,
  3.,568008 .,Канакер,  17  км ,   5  км ,,,,,,,,,,,
  4.,567912 .,ОП Усанохакан,  22  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  9) участок 56-009 ""ПОСТ 2865 КМ - ЕРЕВАН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Пост 2865 км,до ст. Ереван,,,,,,,,,,,
  1.,567429 .,Пост 2865 км,   0  км ,  12  км ,,,,,,,,,,,
  2.,567433 .,Норагавит,   6  км ,   6  км ,,,,,,,,,,,
  3.,567804 .,Ереван,  12  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 10) участок 56-010 ""НОР-АЧИН (РЗД) - АБОВЯН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Нор-Ачин (рзд),до ст. Абовян,,,,,,,,,,,
  1.,567749 .,Нор-Ачин (рзд),   0  км ,   9  км ,,,,,,,,,,,
  2.,568101 .,Абовян,   9  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 11) участок 56-011 ""АРМАВИР - АРШАЛУЙС"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Армавир,до ст. Аршалуйс,,,,,,,,,,,
  1.,567005 .,Армавир,   0  км ,  14  км ,,,,,,,,,,,
  2.,567024 .,ОП Мецамор,   6  км ,   8  км ,,,,,,,,,,,
  3.,567109 .,Аршалуйс,  14  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 12) участок 56-012 ""МАСИС - КАРМИР-БЛУР"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Масис,до ст. Кармир-Блур,,,,,,,,,,,
  1.,567400 .,Масис,   0  км ,  14  км ,,,,,,,,,,,
  2.,567607 .,Кармир-Блур,  14  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 13) участок 56-013 ""НОРАГАВИТ - РАЗЪЕЗД 9 КМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Норагавит,до ст. Разъезд 9 км,,,,,,,,,,,
  1.,567433 .,Норагавит,   0  км ,   1  км ,,,,,,,,,,,
  2.,567734 .,Разъезд 9 км,   1  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 56-014 ""МХЧЯН (РЗД) - ПОСТ 2865 КМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Мхчян (рзд),до ст. Пост 2865 км,до ст. Масис,,,,,,,,,,
  1.,567414 .,Мхчян (рзд),   0  км ,   7  км ,   8  км ,,,,,,,,,,
  2.,567429 .,Пост 2865 км,   7  км ,   0  км ,   2  км ,,,,,,,,,,
_____________________________________________________________________________________________,,,,,,,,,,,,,,,
