Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Эстонской ж.д. (код дороги 08),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 08-001 ""ТУРБА - ТАЛЛИНН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лелле,до ст. Вильянди,,,,,,,,,,,
  1.,088524 .,Лелле,   0  км ,  79  км ,,,,,,,,,,,
  2.,088539 .,ОП Кяру,  10  км ,  69  км ,,,,,,,,,,,
  3.,088543 .,ОП Колу,  19  км ,  60  км ,,,,,,,,,,,
  4.,088702 .,Тюри,  26  км ,  53  км ,,,,,,,,,,,
  5.,088717 .,ОП Кяревере,  37  км ,  42  км ,,,,,,,,,,,
  6.,088721 .,ОП Оллепа,  44  км ,  35  км ,,,,,,,,,,,
  7.,088806 .,Выхма,  48  км ,  31  км ,,,,,,,,,,,
  8.,088810 .,ОП Олуствере,  58  км ,  21  км ,,,,,,,,,,,
  9.,088825 .,ОП Сюргавере,  66  км ,  13  км ,,,,,,,,,,,
 10.,088905 .,Вильянди,  79  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 08-016 ""ТАЛЛИНН - ЮЛЕМИСТЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Таллинн,до ст. Юлемисте,,,,,,,,,,,
  1.,081402 .,Таллинн,   0  км ,   8  км ,,,,,,,,,,,
  2.,081440 .,Таллинн-Балти,   0  км ,   8  км ,,,,,,,,,,,
  3.,081421 .,ОП Китсекюла,   3  км ,   5  км ,,,,,,,,,,,
  4.,081506 .,Юлемисте (эксп.),   8  км ,   0  км ,,,,,,,,,,,
  5.,082000 .,Юлемисте,   8  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 08-017 ""ЛАГЕДИ - МААРДУ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лагеди,до ст. Маарду,,,,,,,,,,,
  1.,082301 .,Лагеди,   0  км ,   8  км ,,,,,,,,,,,
  2.,081703 .,Маарду (эксп. через порт,   8  км ,   0  км ,,,,,,,,,,,
,,Мийдуранна),,,,,,,,,,,,,
  3.,082104 .,Маарду,   8  км ,   0  км ,,,,,,,,,,,
  4.,082208 .,Маарду (эксп. через порт Мууга),   8  км ,   0  км ,,,,,,,,,,,
_____________________________________________________________________________________________,,,,,,,,,,,,,,,
