Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Юго-Восточной ж.д. (код дороги 58),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 58-001 ""ЕФРЕМОВ (Московской ж.д.) - ЕЛЕЦ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ефремов,до ст. Елец,,,,,,,,,,,
  2.,591911 .,Пут. Пост 474 км,   4  км , 104  км ,,,,,,,,,,,
  3.,591926 .,ОП Красная Дубрава,   9  км ,  99  км ,,,,,,,,,,,
  4.,591822 .,Прибытково,  12  км ,  96  км ,,,,,,,,,,,
  5.,591818 .,ОП Александровка,  18  км ,  90  км ,,,,,,,,,,,
  6.,591700 .,Дрязги,  27  км ,  81  км ,,,,,,,,,,,
  7.,591714 .,ОП Ведринцево,  34  км ,  74  км ,,,,,,,,,,,
  8.,591729 .,ОП Московка,  38  км ,  70  км ,,,,,,,,,,,
  9.,591733 .,ОП Ударник,  47  км ,  61  км ,,,,,,,,,,,
 10.,591606 .,Усмань,  52  км ,  56  км ,,,,,,,,,,,
 11.,591610 .,ОП Подстанция,  55  км ,  53  км ,,,,,,,,,,,
 12.,591659 .,ОП Шаршки,  57  км ,  51  км ,,,,,,,,,,,
 13.,591625 .,ОП Беляево,  64  км ,  44  км ,,,,,,,,,,,
 14.,591633 .,ОП Ост. Пункт 539 км,  69  км ,  39  км ,,,,,,,,,,,
 15.,591644 .,ОП Ост. Пункт 542 км,  72  км ,  36  км ,,,,,,,,,,,
 16.,590406 .,Графская,  75  км ,  33  км ,,,,,,,,,,,
 17.,590355 .,ОП Углянец,  82  км ,  26  км ,,,,,,,,,,,
 18.,590340 .,ОП Орлово,  86  км ,  22  км ,,,,,,,,,,,
 19.,590302 .,Тресвятская,  89  км ,  19  км ,,,,,,,,,,,
 20.,590317 .,ОП Синицино,  92  км ,  16  км ,,,,,,,,,,,
 21.,590321 .,ОП Шуберское,  96  км ,  12  км ,,,,,,,,,,,
 22.,590336 .,ОП Дубовка, 101  км ,   7  км ,,,,,,,,,,,
 23.,590209 .,Сомово, 102  км ,   6  км ,,,,,,,,,,,
 24.,590213 .,ОП Боровская, 104  км ,   4  км ,,,,,,,,,,,
 25.,590228 .,ОП Богатырская, 106  км ,   2  км ,,,,,,,,,,,
 26.,590001 .,Отрожка, 108  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 58-020 ""ГРАФСКАЯ - РАМОНЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Графская,до ст. Рамонь,,,,,,,,,,,
  1.,590406 .,Графская,   0  км ,  17  км ,,,,,,,,,,,
  2.,590622 .,ОП Краснолесье,   4  км ,  13  км ,,,,,,,,,,,
  3.,590618 .,ОП Барский Кордон,  10  км ,   7  км ,,,,,,,,,,,
  4.,590637 .,Бор,  11  км ,   6  км ,,,,,,,,,,,
