Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Московской ж.д. (код дороги 17),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 17-002 ""КУСКОВО - ОРЕХОВО-ЗУЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тула I-Курская,до ст. Горбачево,,,,,,,,,,,
  1.,210201 .,Тула I-Курская,   0  км ,  82  км ,,,,,,,,,,,
  2.,210220 .,ОП Тула II-Курская,   3  км ,  79  км ,,,,,,,,,,,
  3.,210246 .,ОП Косая Гора,  11  км ,  71  км ,,,,,,,,,,,
  4.,213905 .,Ясная Поляна,  12  км ,  70  км ,,,,,,,,,,,
  5.,214005 .,Казначеевка,  17  км ,  65  км ,,,,,,,,,,,
  6.,214109 .,Щекино,  24  км ,  58  км ,,,,,,,,,,,
  7.,214113 .,ОП Житово,  34  км ,  48  км ,,,,,,,,,,,
  8.,214128 .,ОП Приволье,  38  км ,  44  км ,,,,,,,,,,,
  9.,214202 .,Лазарево,  43  км ,  39  км ,,,,,,,,,,,
 10.,214217 .,ОП Сумароково,  49  км ,  33  км ,,,,,,,,,,,
 11.,214221 .,ОП Агролес,  58  км ,  24  км ,,,,,,,,,,,
 12.,214306 .,Плавск,  64  км ,  18  км ,,,,,,,,,,,
 13.,214310 .,ОП Молочные Дворы,  73  км ,   9  км ,,,,,,,,,,,
 14.,214325 .,ОП Самозвановка,  76  км ,   6  км ,,,,,,,,,,,
 15.,214700 .,Горбачево,  82  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  9) участок 17-011 ""ГОРБАЧЕВО - ОРЕЛ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Горбачево,до ст. Орел,,,,,,,,,,,
  1.,214700 .,Горбачево,   0  км , 107  км ,,,,,,,,,,,
  2.,215008 .,Скуратово,   8  км ,  99  км ,,,,,,,,,,,
