Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Крымской ж.д. (код дороги 85),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 85-001 ""СОЛЕНОЕ ОЗЕРО (СТЫК.) - ДЖАНКОЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Соленое Озеро (стык.),до ст. Джанкой,,,,,,,,,,,
  8.,869215 .,Разъезд 30 км,  71  км ,  30  км ,,,,,,,,,,,
  9.,869304 .,Азовская,  80  км ,  21  км ,,,,,,,,,,,
 10.,869319 .,ОП Ост. пункт 13 км,  88  км ,  13  км ,,,,,,,,,,,
 11.,869323 .,Разъезд 10 км,  91  км ,  10  км ,,,,,,,,,,,
 12.,856200 .,Джанкой, 101  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 10) участок 85-010 ""ДЖАНКОЙ - АРМЯНСК (СТЫК)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Джанкой,до ст. Армянск (стык),,,,,,,,,,,
  1.,856200 .,Джанкой,   0  км ,  87  км ,,,,,,,,,,,
  2.,869450 .,ОП Ост.пункт 4 км,   4  км ,  83  км ,,,,,,,,,,,
  3.,869446 .,ОП Ост.пункт 10 км,  10  км ,  77  км ,,,,,,,,,,,
  4.,869431 .,Богемка,  15  км ,  72  км ,,,,,,,,,,,
  5.,869427 .,ОП Ост.пункт 19 км,  19  км ,  68  км ,,,,,,,,,,,
  6.,869412 .,Пахаревка,  25  км ,  62  км ,,,,,,,,,,,
  7.,869408 .,Воинка,  40  км ,  47  км ,,,,,,,,,,,
  8.,869501 .,Красноперекопск,  60  км ,  27  км ,,,,,,,,,,,
  9.,869605 .,Армянск (эксп.),  79  км ,   8  км ,,,,,,,,,,,
 10.,869802 .,Армянск,  79  км ,   8  км ,,,,,,,,,,,
 11.,869906 .,Армянск (стык),  87  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 11) участок 85-011 ""ИНКЕРМАН I - КАМЫШОВАЯ БУХТА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Инкерман I,до ст. Камышовая Бухта,,,,,,,,,,,
  1.,858009 .,Инкерман I,   0  км ,  27  км ,,,,,,,,,,,
  2.,858102 .,Инкерман I (эксп.),   0  км ,  27  км ,,,,,,,,,,,
  3.,858206 .,Инкерман II,   2  км ,  25  км ,,,,,,,,,,,
  4.,858210 .,Сапунгорский (рзд),   8  км ,  19  км ,,,,,,,,,,,
  5.,858303 .,Севастополь-Товарный,  21  км ,   6  км ,,,,,,,,,,,
  6.,858403 .,Севастополь-Товарный (эксп.),  21  км ,   6  км ,,,,,,,,,,,
  7.,858507 .,Камышовая Бухта,  27  км ,   0  км ,,,,,,,,,,,
  8.,858600 .,Камышовая Бухта (эксп.),  27  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 12) участок 85-012 ""ОСТРЯКОВО - ЕВПАТОРИЯ-ТОВАРНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Остряково,до ст. Евпатория-Товарная,,,,,,,,,,,
