Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Октябрьской ж.д. (код дороги 01),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 01-011 ""ОБУХОВО - ЧУДОВО-МОСКОВСКОЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Обухово,до ст. Чудово-Московское,,,,,,,,,,,
 13.,049619 .,ОП Таржеполь,  93  км ,  67  км ,,,,,,,,,,,
 14.,049623 .,ОП Ост. Пункт 342 км, 100  км ,  60  км ,,,,,,,,,,,
 15.,049708 .,Ладва, 101  км ,  59  км ,,,,,,,,,,,
 16.,049712 .,ОП Нырки, 111  км ,  49  км ,,,,,,,,,,,
 17.,049604 .,Пяжиева Сельга, 118  км ,  42  км ,,,,,,,,,,,
 18.,049801 .,Деревянка, 130  км ,  30  км ,,,,,,,,,,,
 19.,049835 .,ОП Ост. Пункт 379 км, 137  км ,  23  км ,,,,,,,,,,,
 20.,049816 .,ОП Орзега, 140  км ,  20  км ,,,,,,,,,,,
 21.,049820 .,ОП Ост. Пункт 390 км, 149  км ,  11  км ,,,,,,,,,,,
 22.,046907 .,Онежский (перев.), 151  км ,   9  км ,,,,,,,,,,,
 23.,049905 .,Онежский, 151  км ,   9  км ,,,,,,,,,,,
 24.,010214 .,Голиковка, 157  км ,   3  км ,,,,,,,,,,,
 25.,010002 .,Петрозаводск, 160  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 01-027 ""ПЕТРОЗАВОДСК - БЕЛОМОРСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Петрозаводск,до ст. Беломорск,,,,,,,,,,,
  1.,010002 .,Петрозаводск,   0  км , 372  км ,,,,,,,,,,,
  2.,010318 .,ОП Шуйский Мост,   7  км , 365  км ,,,,,,,,,,,
  3.,010303 .,Томицы,   9  км , 363  км ,,,,,,,,,,,
  4.,010407 .,Шуйская,  20  км , 352  км ,,,,,,,,,,,
