Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Северо-Кавказской ж.д. (код дороги 51),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 51-001 ""ЗВЕРЕВО - ГОРНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Зверево,до ст. Горная,,,,,,,,,,,
 23.,528208 .,"Кавказ (паром, эксп. на Поти)", 164  км ,   0  км ,,,,,,,,,,,
 24.,528602 .,"Кавказ (паром, эксп. на Варну)", 164  км ,   0  км ,,,,,,,,,,,
 25.,528801 .,"Кавказ (паром,эксп. на Самсун)", 164  км ,   0  км ,,,,,,,,,,,
 26.,529408 .,"Кавказ (паром, эксп. на Крым)", 164  км ,   0  км ,,,,,,,,,,,
 27.,529906 .,"Кавказ (паром, эксп. на Керчь)", 164  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 40) участок 51-040 ""ЮРОВСКИЙ - АНАПА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Юровский,до ст. Анапа,,,,,,,,,,,
  1.,522709 .,Юровский,   0  км ,  28  км ,,,,,,,,,,,
  2.,522818 .,Гостагаевская (рзд),  17  км ,  11  км ,,,,,,,,,,,
  3.,522803 .,Анапа,  28  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 41) участок 51-041 ""БАТАЙСК - СТАРОМИНСКАЯ-ЕЙСКАЯ (ПЕРЕВ.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Батайск,до ст. Староминская-Ейская (перев.),,,,,,,,,,,
  1.,510007 .,Батайск,   0  км ,  96  км ,,,,,,,,,,,
  2.,515335 .,Высочино (рзд),  16  км ,  80  км ,,,,,,,,,,,
  3.,515320 .,ОП Николаевка-Высочино,  24  км ,  72  км ,,,,,,,,,,,
  4.,515316 .,ОП Еремеево,  27  км ,  69  км ,,,,,,,,,,,
  5.,515388 .,Васильево-Петровская,  34  км ,  62  км ,,,,,,,,,,,
  6.,515342 .,ОП Ост. Пункт 1401 км,  46  км ,  50  км ,,,,,,,,,,,
  7.,515354 .,Кугей (рзд),  52  км ,  44  км ,,,,,,,,,,,
  8.,515369 .,ОП Ост. Пункт 1413 км,  58  км ,  38  км ,,,,,,,,,,,
  9.,515373 .,ОП Орловка,  63  км ,  33  км ,,,,,,,,,,,
 10.,515744 .,Орловка-Кубанская,  68  км ,  28  км ,,,,,,,,,,,
 11.,515738 .,ОП Ея-Ивановка,  76  км ,  20  км ,,,,,,,,,,,
 12.,515725 .,Канеловский (рзд),  79  км ,  17  км ,,,,,,,,,,,
 13.,515710 .,Староминская-Тимашевская,  94  км ,   2  км ,,,,,,,,,,,
 14.,515706 .,Староминская-Ейская,  96  км ,   0  км ,,,,,,,,,,,
 15.,516906 .,Староминская-Ейская (перев.),  96  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 42) участок 51-042 ""СТАРОМИНСКАЯ-ЕЙСКАЯ - ТИМАШЕВСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Староминская-Ейская,до ст. Тимашевская,,,,,,,,,,,
  1.,515706 .,Староминская-Ейская,   0  км , 107  км ,,,,,,,,,,,
  2.,516906 .,Староминская-Ейская (перев.),   0  км , 107  км ,,,,,,,,,,,
  3.,515778 .,ОП Желтые Копани,  12  км ,  95  км ,,,,,,,,,,,
  4.,515804 .,Албаши,  25  км ,  82  км ,,,,,,,,,,,
  5.,515814 .,ОП Борец Труда,  35  км ,  72  км ,,,,,,,,,,,
  6.,515903 .,Деревянковка,  45  км ,  62  км ,,,,,,,,,,,
  7.,516003 .,Каневская,  53  км ,  54  км ,,,,,,,,,,,
  8.,516018 .,Придорожная,  64  км ,  43  км ,,,,,,,,,,,
  9.,516022 .,ОП Чепигинский,  77  км ,  30  км ,,,,,,,,,,,
 10.,516107 .,Брюховецкая,  87  км ,  20  км ,,,,,,,,,,,
 11.,516111 .,ОП Бейсужек,  98  км ,   9  км ,,,,,,,,,,,
 12.,516200 .,Тимашевская, 107  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 43) участок 51-043 ""ТИМАШЕВСКАЯ - КРАСНОДАР I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тимашевская,до ст. Краснодар I,,,,,,,,,,,
  1.,516200 .,Тимашевская,   0  км ,  73  км ,,,,,,,,,,,
  2.,516215 .,ОП Ост. Пункт 61 км,  12  км ,  61  км ,,,,,,,,,,,
  3.,520507 .,Ведмидивка,  22  км ,  51  км ,,,,,,,,,,,
  4.,520600 .,Мышастовка,  35  км ,  38  км ,,,,,,,,,,,
  5.,520704 .,Титаровка,  45  км ,  28  км ,,,,,,,,,,,
  6.,520723 .,ОП Ост. Пункт 21 км,  52  км ,  21  км ,,,,,,,,,,,
  7.,520757 .,Витаминный (рзд),  55  км ,  18  км ,,,,,,,,,,,
  8.,520719 .,ОП Березовый,  56  км ,  17  км ,,,,,,,,,,,
  9.,520808 .,Краснодар II,  67  км ,   6  км ,,,,,,,,,,,
 10.,524404 .,Краснодар I,  73  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 44) участок 51-044 ""ТИМАШЕВСКАЯ - КРЫМСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тимашевская,до ст. Крымская,,,,,,,,,,,
  1.,516200 .,Тимашевская,   0  км , 120  км ,,,,,,,,,,,
  2.,522432 .,ОП Ост. Пункт 116 км,   4  км , 116  км ,,,,,,,,,,,
  3.,522413 .,ОП Ост. Пункт 104 км,  16  км , 104  км ,,,,,,,,,,,
  4.,522409 .,Величковка,  26  км ,  94  км ,,,,,,,,,,,
  5.,522305 .,Ангелинская,  48  км ,  72  км ,,,,,,,,,,,
  6.,522201 .,Полтавская,  67  км ,  53  км ,,,,,,,,,,,
  7.,522108 .,Протока,  81  км ,  39  км ,,,,,,,,,,,
  8.,522019 .,ОП Ост. Пункт 33 км,  87  км ,  33  км ,,,,,,,,,,,
  9.,522023 .,Себедахово,  94  км ,  26  км ,,,,,,,,,,,
 10.,521800 .,Разъезд 9 км, 112  км ,   8  км ,,,,,,,,,,,
 11.,521603 .,Крымская, 120  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 45) участок 51-045 ""КАВКАЗСКАЯ - КРАСНОДАР I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кавказская,до ст. Краснодар I,,,,,,,,,,,
  1.,520009 .,Кавказская,   0  км , 136  км ,,,,,,,,,,,
  2.,526109 .,Милованово,  11  км , 125  км ,,,,,,,,,,,
  3.,526015 .,Касиновка (рзд),  22  км , 114  км ,,,,,,,,,,,
  4.,526005 .,Гречишкино,  32  км , 104  км ,,,,,,,,,,,
  5.,525910 .,Потаенный (рзд),  43  км ,  93  км ,,,,,,,,,,,
  6.,525905 .,Ладожская,  54  км ,  82  км ,,,,,,,,,,,
  7.,525816 .,Двубратский (рзд),  65  км ,  71  км ,,,,,,,,,,,
  8.,525801 .,Усть-Лабинская,  74  км ,  62  км ,,,,,,,,,,,
  9.,525727 .,Варилка,  85  км ,  51  км ,,,,,,,,,,,
 10.,525712 .,Редутский (рзд),  94  км ,  42  км ,,,,,,,,,,,
 11.,525708 .,Васюринская, 103  км ,  33  км ,,,,,,,,,,,
 12.,525638 .,ОП Южная Кубань, 105  км ,  31  км ,,,,,,,,,,,
 13.,525642 .,ОП Центральная, 106  км ,  30  км ,,,,,,,,,,,
 14.,525604 .,Стопятый, 114  км ,  22  км ,,,,,,,,,,,
 15.,525515 .,ОП Железнодорожник, 118  км ,  18  км ,,,,,,,,,,,
 16.,525500 .,Пашковская, 125  км ,  11  км ,,,,,,,,,,,
 17.,525524 .,ОП Уральская, 127  км ,   9  км ,,,,,,,,,,,
 18.,525407 .,Краснодар-Сортировочный, 131  км ,   5  км ,,,,,,,,,,,
 19.,524404 .,Краснодар I, 136  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 46) участок 51-046 ""ПРОХЛАДНАЯ - СЛЕПЦОВСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Прохладная,до ст. Слепцовская,,,,,,,,,,,
  1.,537601 .,Прохладная,   0  км , 132  км ,,,,,,,,,,,
  2.,537711 .,Баксан (рзд),   8  км , 124  км ,,,,,,,,,,,
  3.,537705 .,Котляревская,  15  км , 117  км ,,,,,,,,,,,
  4.,537724 .,ОП Аргудан,  20  км , 112  км ,,,,,,,,,,,
  5.,537739 .,Арик (рзд),  24  км , 108  км ,,,,,,,,,,,
  6.,538002 .,Муртазово,  33  км ,  99  км ,,,,,,,,,,,
  7.,538017 .,Урухский (рзд),  42  км ,  90  км ,,,,,,,,,,,
  8.,538106 .,Эльхотово,  49  км ,  83  км ,,,,,,,,,,,
  9.,538202 .,Дарг-Кох,  61  км ,  71  км ,,,,,,,,,,,
 10.,538214 .,Шанаево (рзд),  70  км ,  62  км ,,,,,,,,,,,
 11.,538229 .,Дударовский (рзд),  77  км ,  55  км ,,,,,,,,,,,
 12.,538500 .,Беслан,  83  км ,  49  км ,,,,,,,,,,,
 13.,538816 .,Долаково,  92  км ,  40  км ,,,,,,,,,,,
 14.,540322 .,Консервный,  98  км ,  34  км ,,,,,,,,,,,
 15.,540337 .,Назрань, 104  км ,  28  км ,,,,,,,,,,,
 16.,540318 .,ОП Ост. Пункт 2046 км, 110  км ,  22  км ,,,,,,,,,,,
 17.,540426 .,Плиево, 114  км ,  18  км ,,,,,,,,,,,
 18.,540500 .,Карабулакский, 122  км ,  10  км ,,,,,,,,,,,
 19.,540604 .,Слепцовская, 132  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 47) участок 51-047 ""КАВКАЗСКАЯ - СВЕТЛОГРАД"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кавказская,до ст. Светлоград,,,,,,,,,,,
  1.,520009 .,Кавказская,   0  км , 222  км ,,,,,,,,,,,
  2.,526202 .,Гетмановская,  12  км , 210  км ,,,,,,,,,,,
  3.,526306 .,Темижбекская,  25  км , 197  км ,,,,,,,,,,,
  4.,526310 .,Краснокубанская,  33  км , 189  км ,,,,,,,,,,,
  5.,526400 .,Григорополисская,  41  км , 181  км ,,,,,,,,,,,
  6.,526503 .,Расшеватка,  58  км , 164  км ,,,,,,,,,,,
  7.,526518 .,Кармалиновский (рзд),  68  км , 154  км ,,,,,,,,,,,
  8.,526607 .,Передовая,  84  км , 138  км ,,,,,,,,,,,
  9.,526611 .,ОП Ост. Пункт 90 км,  90  км , 132  км ,,,,,,,,,,,
 10.,526700 .,Изобильная, 102  км , 120  км ,,,,,,,,,,,
 11.,526804 .,Рыздвяная, 119  км , 103  км ,,,,,,,,,,,
 12.,526908 .,Палагиада, 138  км ,  84  км ,,,,,,,,,,,
 13.,527101 .,Старомарьевская, 159  км ,  63  км ,,,,,,,,,,,
 14.,527205 .,Спицевка, 181  км ,  41  км ,,,,,,,,,,,
 15.,527309 .,Кугуты, 201  км ,  21  км ,,,,,,,,,,,
 16.,527402 .,Светлоград, 222  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 48) участок 51-048 ""СВЕТЛОГРАД - ЭЛИСТА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Светлоград,до ст. Элиста,,,,,,,,,,,
  1.,527402 .,Светлоград,   0  км , 185  км ,,,,,,,,,,,
  2.,527417 .,ОП Николина Балка,  15  км , 170  км ,,,,,,,,,,,
  3.,528301 .,Ипатово,  43  км , 142  км ,,,,,,,,,,,
  4.,528509 .,Дивное,  84  км , 101  км ,,,,,,,,,,,
  5.,528636 .,Ульдючины, 127  км ,  58  км ,,,,,,,,,,,
  6.,528617 .,Хар-Булг (рзд), 159  км ,  26  км ,,,,,,,,,,,
  7.,528621 .,ОП Платформа 386 км, 164  км ,  21  км ,,,,,,,,,,,
  8.,528706 .,Элиста, 185  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 49) участок 51-049 ""СВЕТЛОГРАД - БЛАГОДАРНОЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Светлоград,до ст. Благодарное,,,,,,,,,,,
  1.,527402 .,Светлоград,   0  км ,  68  км ,,,,,,,,,,,
  2.,527421 .,ОП Крутые Пески,  11  км ,  57  км ,,,,,,,,,,,
  3.,527510 .,ОП Шишкино,  43  км ,  25  км ,,,,,,,,,,,
  4.,527606 .,Мокрая Буйвола,  54  км ,  14  км ,,,,,,,,,,,
  5.,527703 .,Благодарное,  68  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 50) участок 51-050 ""ПАЛАГИАДА - СТАВРОПОЛЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Палагиада,до ст. Ставрополь,,,,,,,,,,,
  1.,526908 .,Палагиада,   0  км ,  16  км ,,,,,,,,,,,
  2.,527050 .,ОП Вязники,   3  км ,  13  км ,,,,,,,,,,,
  3.,527046 .,ОП Бермедский,   7  км ,   9  км ,,,,,,,,,,,
  4.,527031 .,ОП Ягодка,   8  км ,   8  км ,,,,,,,,,,,
  5.,527027 .,ОП Маяк,   9  км ,   7  км ,,,,,,,,,,,
  6.,527012 .,ОП Чукотский,  11  км ,   5  км ,,,,,,,,,,,
  7.,527008 .,Ставрополь,  16  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 51) участок 51-051 ""ГЕОРГИЕВСК - БУДЕННОВСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Георгиевск,до ст. Буденновск,,,,,,,,,,,
  1.,536308 .,Георгиевск,   0  км ,  94  км ,,,,,,,,,,,
  2.,536516 .,ОП Обильный,  10  км ,  84  км ,,,,,,,,,,,
  3.,536505 .,Михайловская,  17  км ,  77  км ,,,,,,,,,,,
  4.,536609 .,Кума,  26  км ,  68  км ,,,,,,,,,,,
  5.,536702 .,Зеленокумск,  44  км ,  50  км ,,,,,,,,,,,
  6.,536717 .,ОП Нины,  55  км ,  39  км ,,,,,,,,,,,
  7.,536806 .,Маслов кут,  67  км ,  27  км ,,,,,,,,,,,
  8.,536901 .,Плаксейка,  73  км ,  21  км ,,,,,,,,,,,
  9.,536914 .,ОП Виктория,  84  км ,  10  км ,,,,,,,,,,,
 10.,537007 .,Буденновск,  94  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 52) участок 51-052 ""БЛАГОДАРНОЕ - БУДЕННОВСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Благодарное,до ст. Буденновск,,,,,,,,,,,
  1.,527703 .,Благодарное,   0  км ,  73  км ,,,,,,,,,,,
  2.,527737 .,Большевистская Искра,  42  км ,  31  км ,,,,,,,,,,,
  3.,537103 .,Новая Жизнь (рзд),  54  км ,  19  км ,,,,,,,,,,,
  4.,537007 .,Буденновск,  73  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 53) участок 51-053 ""ГОРНАЯ - УСТЬ-ДОНЕЦКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Горная,до ст. Усть-Донецкая,,,,,,,,,,,
  1.,512708 .,Горная,   0  км ,  67  км ,,,,,,,,,,,
  2.,512727 .,Лесостепь,   4  км ,  63  км ,,,,,,,,,,,
  3.,512731 .,Гривенная (рзд),  10  км ,  57  км ,,,,,,,,,,,
  4.,512500 .,Кадамовка,  22  км ,  45  км ,,,,,,,,,,,
  5.,512680 .,Керчик (рзд),  31  км ,  36  км ,,,,,,,,,,,
  6.,512676 .,ОП Ост. Пункт 39 км,  39  км ,  28  км ,,,,,,,,,,,
  7.,512661 .,ОП Ост. Пункт 45 км,  45  км ,  22  км ,,,,,,,,,,,
  8.,512657 .,ОП Краснокурганная,  50  км ,  17  км ,,,,,,,,,,,
  9.,512642 .,ОП Ост. Пункт 53 км,  53  км ,  14  км ,,,,,,,,,,,
 10.,512638 .,ОП Ост. Пункт 58 км,  58  км ,   9  км ,,,,,,,,,,,
 11.,512623 .,ОП Ост. Пункт 62 км,  62  км ,   5  км ,,,,,,,,,,,
 12.,512619 .,ОП Ост. Пункт 65 км,  65  км ,   2  км ,,,,,,,,,,,
 13.,512604 .,Усть-Донецкая,  67  км ,   0  км ,,,,,,,,,,,
 14.,513908 .,Усть-Донецкая (эксп.),  67  км ,   0  км ,,,,,,,,,,,
 15.,518507 .,Усть-Донецкая (перев.),  67  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 54) участок 51-054 ""ГОРНАЯ - ЗАКОРДОННЫЙ (РЗД) (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Горная,до ст. Закордонный (рзд) (эксп.),,,,,,,,,,,
  1.,512708 .,Горная,   0  км ,  40  км ,,,,,,,,,,,
  2.,512712 .,ОП Ост. Пункт 3 км,   3  км ,  37  км ,,,,,,,,,,,
  3.,512426 .,ОП Ост. Пункт 8 км,   8  км ,  32  км ,,,,,,,,,,,
  4.,512411 .,ОП Ост. Пункт 12 км,  12  км ,  28  км ,,,,,,,,,,,
  5.,512407 .,Юбилейная,  17  км ,  23  км ,,,,,,,,,,,
  6.,512318 .,ОП Ост. Пункт 22 км,  22  км ,  18  км ,,,,,,,,,,,
  7.,512303 .,Несветай,  29  км ,  11  км ,,,,,,,,,,,
  8.,511813 .,Закордонный (рзд),  38  км ,   2  км ,,,,,,,,,,,
  9.,511902 .,Закордонный (рзд) (эксп.),  40  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 55) участок 51-055 ""НЕСВЕТАЙ - МИХАЙЛО-ЛЕОНТЬЕВСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Несветай,до ст. Михайло-Леонтьевская,,,,,,,,,,,
  1.,512303 .,Несветай,   0  км ,   6  км ,,,,,,,,,,,
  2.,512214 .,ОП Ост. Пункт 29 км,   1  км ,   5  км ,,,,,,,,,,,
  3.,512208 .,Михайло-Леонтьевская,   6  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 56) участок 51-056 ""МАРЦЕВО - ТАГАНРОГ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Марцево,до ст. Таганрог,,,,,,,,,,,
  1.,511404 .,Марцево,   0  км ,   5  км ,,,,,,,,,,,
  2.,511476 .,ОП Мебельный Комбинат,   1  км ,   4  км ,,,,,,,,,,,
  3.,511480 .,ОП Красный Котельщик,   3  км ,   2  км ,,,,,,,,,,,
  4.,511508 .,Таганрог,   5  км ,   0  км ,,,,,,,,,,,
  5.,511601 .,Таганрог (эксп.),   5  км ,   0  км ,,,,,,,,,,,
  6.,511705 .,Таганрог (перев.),   5  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 57) участок 51-057 ""БАТАЙСК - АЗОВ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Батайск,до ст. Азов,,,,,,,,,,,
  1.,510007 .,Батайск,   0  км ,  30  км ,,,,,,,,,,,
  2.,510079 .,ОП Ост. Пункт 3 км,   3  км ,  27  км ,,,,,,,,,,,
  3.,510083 .,ОП Стройдеталь,   5  км ,  25  км ,,,,,,,,,,,
  4.,510859 .,ОП Ост. Пункт 8 км,   8  км ,  22  км ,,,,,,,,,,,
  5.,510844 .,ОП Весна,  12  км ,  18  км ,,,,,,,,,,,
  6.,510830 .,Кулешовский (рзд),  19  км ,  11  км ,,,,,,,,,,,
  7.,510825 .,ОП Ост. Пункт 23 км,  23  км ,   7  км ,,,,,,,,,,,
  8.,510810 .,ОП Красногоровка,  27  км ,   3  км ,,,,,,,,,,,
  9.,510308 .,Азов (эксп.),  30  км ,   0  км ,,,,,,,,,,,
 10.,510806 .,Азов,  30  км ,   0  км ,,,,,,,,,,,
 11.,518704 .,Азов (перев.),  30  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 58) участок 51-058 ""СТАРОМИНСКАЯ-ЕЙСКАЯ (ПЕРЕВ.) - ЕЙСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Староминская-Ейская (перев.),до ст. Ейск,,,,,,,,,,,
  1.,515706 .,Староминская-Ейская,   0  км ,  66  км ,,,,,,,,,,,
  2.,516906 .,Староминская-Ейская (перев.),   0  км ,  66  км ,,,,,,,,,,,
  3.,515617 .,Рядовой,  18  км ,  48  км ,,,,,,,,,,,
  4.,515602 .,Старощербиновская,  33  км ,  33  км ,,,,,,,,,,,
  5.,515528 .,ОП Щербиновский,  46  км ,  20  км ,,,,,,,,,,,
  6.,515513 .,ОП Зелёная Роща,  50  км ,  16  км ,,,,,,,,,,,
  7.,515509 .,Александровский(рзд),  53  км ,  13  км ,,,,,,,,,,,
  8.,515424 .,ОП Широчанка,  58  км ,   8  км ,,,,,,,,,,,
  9.,515419 .,ОП Горького,  62  км ,   4  км ,,,,,,,,,,,
 10.,515208 .,Ейск (эксп.),  66  км ,   0  км ,,,,,,,,,,,
 11.,515405 .,Ейск,  66  км ,   0  км ,,,,,,,,,,,
 12.,517006 .,Ейск (перев.),  66  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 59) участок 51-059 ""ТИМАШЕВСКАЯ - АХТАРИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тимашевская,до ст. Ахтари,,,,,,,,,,,
  1.,516200 .,Тимашевская,   0  км ,  78  км ,,,,,,,,,,,
  2.,516728 .,ОП Ост. Пункт 79 км,   1  км ,  77  км ,,,,,,,,,,,
  3.,516713 .,ОП Ост. Пункт 85 км,   7  км ,  71  км ,,,,,,,,,,,
  4.,516709 .,Роговская,  20  км ,  58  км ,,,,,,,,,,,
  5.,516501 .,Приазовская,  36  км ,  42  км ,,,,,,,,,,,
  6.,516412 .,ОП Ост. Пункт 115 км,  37  км ,  41  км ,,,,,,,,,,,
  7.,516408 .,Ольгинская,  48  км ,  30  км ,,,,,,,,,,,
  8.,516323 .,ОП Ост. Пункт 130 км,  52  км ,  26  км ,,,,,,,,,,,
  9.,516319 .,ОП Ост. Пункт 134 км,  56  км ,  22  км ,,,,,,,,,,,
 10.,516304 .,Ахтари,  78  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 60) участок 51-060 ""КРАСНАЯ СТРЕЛА (ПЕРЕВ.) - ТЕМРЮК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Красная Стрела (перев.),до ст. Крымская,до ст. Кавказ,,,,,,,,,,
  1.,522907 .,Красная Стрела (перев.),   0  км ,  84  км ,  80  км ,,,,,,,,,,
  2.,522930 .,Красная Стрела,   0  км ,  84  км ,  80  км ,,,,,,,,,,
  3.,522911 .,ОП Ост. Пункт 3 км,   3  км ,  87  км ,  83  км ,,,,,,,,,,
  4.,522926 .,ОП Ост. Пункт 9 км,   9  км ,  93  км ,  89  км ,,,,,,,,,,
  5.,523007 .,Темрюк,  14  км ,  98  км ,  94  км ,,,,,,,,,,
  6.,524809 .,Темрюк (перев.),  14  км ,  98  км ,  94  км ,,,,,,,,,,
  7.,527807 .,Темрюк (эксп.),  14  км ,  98  км ,  94  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 61) участок 51-061 ""КРЫМСКАЯ - НОВОРОССИЙСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Крымская,до ст. Новороссийск,,,,,,,,,,,
  1.,521603 .,Крымская,   0  км ,  49  км ,,,,,,,,,,,
  2.,521503 .,Баканская,  12  км ,  37  км ,,,,,,,,,,,
  3.,521410 .,ОП Горный,  22  км ,  27  км ,,,,,,,,,,,
  4.,521406 .,Тоннельная,  31  км ,  18  км ,,,,,,,,,,,
  5.,521302 .,Гайдук,  40  км ,   9  км ,,,,,,,,,,,
  6.,522004 .,Гайдук (эксп.),  40  км ,   9  км ,,,,,,,,,,,
  7.,520901 .,Новороссийск,  49  км ,   0  км ,,,,,,,,,,,
  8.,521001 .,Новороссийск (эксп.),  49  км ,   0  км ,,,,,,,,,,,
  9.,521209 .,Новороссийск (перев.),  49  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 62) участок 51-062 ""КРЫМСКАЯ - ГРУШЕВАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Крымская,до ст. Грушевая,,,,,,,,,,,
  1.,521603 .,Крымская,   0  км ,  22  км ,,,,,,,,,,,
  2.,521618 .,ОП Ост. Пункт 5 км,   5  км ,  17  км ,,,,,,,,,,,
  3.,521622 .,ОП Ост. Пункт 8 км,   8  км ,  14  км ,,,,,,,,,,,
  4.,521637 .,Разъезд 11 км,  11  км ,  11  км ,,,,,,,,,,,
  5.,521641 .,ОП Ост. Пункт 12 км,  12  км ,  10  км ,,,,,,,,,,,
  6.,521656 .,ОП Ост. Пункт 17 км,  17  км ,   5  км ,,,,,,,,,,,
  7.,521105 .,Грушевая (эксп.),  22  км ,   0  км ,,,,,,,,,,,
  8.,521707 .,Грушевая,  22  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 63) участок 51-063 ""КУРГАННАЯ - ШЕДОК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Курганная,до ст. Шедок,,,,,,,,,,,
  1.,535502 .,Курганная,   0  км ,  84  км ,,,,,,,,,,,
  2.,535610 .,ОП Ост. Пункт 10 км,  10  км ,  74  км ,,,,,,,,,,,
  3.,535630 .,Родниковская,  17  км ,  67  км ,,,,,,,,,,,
  4.,535625 .,ОП Ост. Пункт 25 км,  25  км ,  59  км ,,,,,,,,,,,
  5.,535706 .,Лабинская,  32  км ,  52  км ,,,,,,,,,,,
  6.,535714 .,ОП Владимирская,  43  км ,  41  км ,,,,,,,,,,,
  7.,535729 .,ОП Засовская,  54  км ,  30  км ,,,,,,,,,,,
  8.,535733 .,ОП Госпиталь,  55  км ,  29  км ,,,,,,,,,,,
  9.,535803 .,Мостовская,  61  км ,  23  км ,,,,,,,,,,,
 10.,535818 .,ОП Каладжинская,  72  км ,  12  км ,,,,,,,,,,,
 11.,535907 .,Шедок,  84  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 64) участок 51-064 ""БЕЛОРЕЧЕНСКАЯ - ХАДЖОХ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Белореченская,до ст. Хаджох,,,,,,,,,,,
  1.,534603 .,Белореченская,   0  км ,  64  км ,,,,,,,,,,,
  2.,534707 .,Ханская,  11  км ,  53  км ,,,,,,,,,,,
  3.,534800 .,Майкоп,  24  км ,  40  км ,,,,,,,,,,,
  4.,534815 .,ОП Крылово,  29  км ,  35  км ,,,,,,,,,,,
