Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Горьковской ж.д. (код дороги 24),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 24-001 ""ПЕТУШКИ - ВЛАДИМИР"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Петушки,до ст. Владимир,,,,,,,,,,,
  9.,249201 .,Куланга,  47  км , 111  км ,,,,,,,,,,,
 10.,249216 .,ОП Карамасары,  55  км , 103  км ,,,,,,,,,,,
 11.,249220 .,Ключи (рзд),  62  км ,  96  км ,,,,,,,,,,,
 12.,249305 .,Каратун,  76  км ,  82  км ,,,,,,,,,,,
 13.,249606 .,Кильдуразы,  87  км ,  71  км ,,,,,,,,,,,
 14.,249324 .,ОП Черки-Кильдуразы,  95  км ,  63  км ,,,,,,,,,,,
 15.,249339 .,ОП Лощи, 101  км ,  57  км ,,,,,,,,,,,
 16.,249409 .,Буа, 112  км ,  46  км ,,,,,,,,,,,
 17.,249413 .,ОП Бюрганы, 123  км ,  35  км ,,,,,,,,,,,
 18.,249502 .,Бурундуки, 135  км ,  23  км ,,,,,,,,,,,
 19.,249517 .,ОП Елхово, 146  км ,  12  км ,,,,,,,,,,,
 20.,645308 .,Цильна, 158  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 33) участок 24-033 ""КОТЕЛЬНИЧ I - СВЕЧА (Северной ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Котельнич I,до ст. Свеча,,,,,,,,,,,
  1.,267801 .,Котельнич I,   0  км ,  52  км ,,,,,,,,,,,
  2.,268151 .,ОП Даровица,   9  км ,  43  км ,,,,,,,,,,,
  3.,268113 .,ОП Ронжино,  15  км ,  37  км ,,,,,,,,,,,
  4.,268128 .,Ацвеж,  27  км ,  25  км ,,,,,,,,,,,
  5.,268132 .,ОП Капиданцы,  36  км ,  16  км ,,,,,,,,,,,
  6.,268147 .,Юма (рзд),  44  км ,   8  км ,,,,,,,,,,,
  7.,308407 .,Свеча,  52  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 34) участок 24-034 ""ЛЯНГАСОВО - МАТАНЦЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лянгасово,до ст. Матанцы,,,,,,,,,,,
  1.,270005 .,Лянгасово,   0  км ,  16  км ,,,,,,,,,,,
  2.,270908 .,Матанцы,  16  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 35) участок 24-035 ""МАТАНЦЫ - СУСОЛОВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Матанцы,до ст. Сусоловка,,,,,,,,,,,
  1.,270908 .,Матанцы,   0  км , 309  км ,,,,,,,,,,,
  2.,271402 .,Гирсово,  10  км , 299  км ,,,,,,,,,,,
  3.,271417 .,ОП ЗЯБЛЕЦ,  17  км , 292  км ,,,,,,,,,,,
  4.,271421 .,Медянка,  23  км , 286  км ,,,,,,,,,,,
  5.,271474 .,ОП МАВРИДИЧИ,  25  км , 284  км ,,,,,,,,,,,
  6.,271489 .,ОП РЯБИНУШКА,  28  км , 281  км ,,,,,,,,,,,
  7.,271436 .,ОП Ост. Пункт 46 км,  30  км , 279  км ,,,,,,,,,,,
  8.,271466 .,ОП КОМАРОВО,  34  км , 275  км ,,,,,,,,,,,
  9.,271440 .,Чащинский (рзд),  38  км , 271  км ,,,,,,,,,,,
 10.,271455 .,ОП ВЫСОКОВО-КИРОВСКОЕ,  46  км , 263  км ,,,,,,,,,,,
 11.,271609 .,Юрья,  51  км , 258  км ,,,,,,,,,,,
 12.,271614 .,ОП Мечкино,  59  км , 250  км ,,,,,,,,,,,
 13.,271629 .,ОП ТАЛАННИКИ,  64  км , 245  км ,,,,,,,,,,,
 14.,271648 .,Мосинский,  67  км , 242  км ,,,,,,,,,,,
 15.,271851 .,Великая,  76  км , 233  км ,,,,,,,,,,,
 16.,271811 .,ОП Ост. Пункт 98 км,  83  км , 226  км ,,,,,,,,,,,
 17.,271826 .,Пахарь,  87  км , 222  км ,,,,,,,,,,,
 18.,271830 .,Долиничи (рзд),  95  км , 214  км ,,,,,,,,,,,
 19.,271900 .,Мураши, 102  км , 207  км ,,,,,,,,,,,
 20.,271915 .,Комсомольский (рзд), 109  км , 200  км ,,,,,,,,,,,
 21.,271928 .,ОП Ост. Пункт 130 км, 114  км , 195  км ,,,,,,,,,,,
 22.,272000 .,Безбожник, 118  км , 191  км ,,,,,,,,,,,
 23.,272015 .,ОП Ост. Пункт 140 км, 124  км , 185  км ,,,,,,,,,,,
 24.,272023 .,ОП Рогозино, 128  км , 181  км ,,,,,,,,,,,
 25.,272104 .,Староверческая, 136  км , 173  км ,,,,,,,,,,,
 26.,272119 .,ОП Ост. Пункт 157 км, 141  км , 168  км ,,,,,,,,,,,
 27.,272208 .,Вазюк, 145  км , 164  км ,,,,,,,,,,,
 28.,272212 .,Нагибино (рзд), 152  км , 157  км ,,,,,,,,,,,
 29.,272227 .,ОП ШАРЛЮГ, 157  км , 152  км ,,,,,,,,,,,
 30.,272301 .,Опарино, 169  км , 140  км ,,,,,,,,,,,
 31.,272316 .,ОП Ост. Пункт 192 км, 176  км , 133  км ,,,,,,,,,,,
 32.,272405 .,Латышский, 183  км , 126  км ,,,,,,,,,,,
 33.,272419 .,ОП Ост. Пункт 204 км, 188  км , 121  км ,,,,,,,,,,,
 34.,272509 .,Альмеж, 196  км , 113  км ,,,,,,,,,,,
 35.,272513 .,ОП Ост. Пункт 219 км, 203  км , 106  км ,,,,,,,,,,,
 36.,272621 .,Новый, 210  км ,  99  км ,,,,,,,,,,,
 37.,272617 .,ОП ПУШМА, 217  км ,  92  км ,,,,,,,,,,,
 38.,272706 .,Пинюг, 225  км ,  84  км ,,,,,,,,,,,
 39.,272710 .,Октябрьский (рзд), 235  км ,  74  км ,,,,,,,,,,,
 40.,272725 .,ОП Платформа 257 км, 242  км ,  67  км ,,,,,,,,,,,
 41.,272782 .,Панасюк, 249  км ,  60  км ,,,,,,,,,,,
 42.,273003 .,Лунданка, 258  км ,  51  км ,,,,,,,,,,,
 43.,273018 .,ОП Платформа 281 км, 266  км ,  43  км ,,,,,,,,,,,
 44.,273022 .,Макуха (рзд), 272  км ,  37  км ,,,,,,,,,,,
 45.,273037 .,ОП Кентус, 278  км ,  31  км ,,,,,,,,,,,
 46.,273107 .,Луза, 282  км ,  27  км ,,,,,,,,,,,
 47.,273111 .,ОП Ост. Пункт 302 км, 286  км ,  23  км ,,,,,,,,,,,
 48.,273126 .,ОП ХАНЮГ, 293  км ,  16  км ,,,,,,,,,,,
 49.,273130 .,Бумажный, 299  км ,  10  км ,,,,,,,,,,,
 50.,273145 .,ОП Платформа 316 км, 300  км ,   9  км ,,,,,,,,,,,
 51.,273152 .,ОП Платформа 321 км, 304  км ,   5  км ,,,,,,,,,,,
 52.,273200 .,Сусоловка, 309  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 36) участок 24-036 ""ПАНАСЮК - ПОДОСИНОВЕЦ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Панасюк,до ст. Подосиновец,,,,,,,,,,,
  1.,272782 .,Панасюк,   0  км ,  32  км ,,,,,,,,,,,
  2.,272829 .,ОП Маялово,  26  км ,   6  км ,,,,,,,,,,,
  3.,272903 .,Подосиновец,  32  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 37) участок 24-037 ""КИРОВ - ПОЗДИНО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Киров,до ст. Поздино,,,,,,,,,,,
  1.,270202 .,Киров,   0  км ,  13  км ,,,,,,,,,,,
  2.,270217 .,Красносельский (рзд),   8  км ,   5  км ,,,,,,,,,,,
  3.,273408 .,Поздино,  13  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 38) участок 24-038 ""ЛЯНГАСОВО - КИРОВ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лянгасово,до ст. Киров,,,,,,,,,,,
  1.,270005 .,Лянгасово,   0  км ,  14  км ,,,,,,,,,,,
  2.,270018 .,ОП Лянгасы,   3  км ,  11  км ,,,,,,,,,,,
  3.,270109 .,Чухломинский,   7  км ,   7  км ,,,,,,,,,,,
  4.,270113 .,ОП Ост. Пункт 951 км,  13  км ,   1  км ,,,,,,,,,,,
  5.,270202 .,Киров,  14  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 39) участок 24-039 ""КИРОВ - МАТАНЦЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Киров,до ст. Матанцы,,,,,,,,,,,
  1.,270202 .,Киров,   0  км ,  16  км ,,,,,,,,,,,
  2.,270306 .,Киров-Котласский,   7  км ,   9  км ,,,,,,,,,,,
  3.,270912 .,ОП ЛЕПСЕ,   9  км ,   7  км ,,,,,,,,,,,
  4.,270908 .,Матанцы,  16  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 40) участок 24-040 ""АГРЫЗ - ПИБАНЬШУР"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Агрыз,до ст. Пибаньшур,,,,,,,,,,,
  1.,254905 .,Агрыз,   0  км , 179  км ,,,,,,,,,,,
  2.,254918 .,ОП Ост. пункт 4 км,   4  км , 175  км ,,,,,,,,,,,
  3.,254924 .,ОП Ост. пункт 9 км,   9  км , 170  км ,,,,,,,,,,,
  4.,254996 .,Юски,  11  км , 168  км ,,,,,,,,,,,
  5.,255310 .,ОП Ост. Пункт 17 км,  17  км , 162  км ,,,,,,,,,,,
  6.,255344 .,ОП Совхозный,  20  км , 159  км ,,,,,,,,,,,
  7.,255325 .,Лудзя (рзд),  22  км , 157  км ,,,,,,,,,,,
  8.,255332 .,ОП Платформа 27 км,  27  км , 152  км ,,,,,,,,,,,
  9.,255409 .,Ижевск,  33  км , 146  км ,,,,,,,,,,,
 10.,255927 .,ОП Лесозаводская,  40  км , 139  км ,,,,,,,,,,,
 11.,255908 .,Заводская,  42  км , 137  км ,,,,,,,,,,,
 12.,255912 .,ОП Воложка,  49  км , 130  км ,,,,,,,,,,,
 13.,276904 .,Люкшудья,  56  км , 123  км ,,,,,,,,,,,
 14.,276919 .,ОП Пестовка,  62  км , 117  км ,,,,,,,,,,,
 15.,276923 .,Угловой,  67  км , 112  км ,,,,,,,,,,,
 16.,277004 .,Чур,  77  км , 102  км ,,,,,,,,,,,
 17.,277019 .,ОП Кекоран,  86  км ,  93  км ,,,,,,,,,,,
 18.,277108 .,Пастухово,  95  км ,  84  км ,,,,,,,,,,,
 19.,277112 .,ОП Лынга, 100  км ,  79  км ,,,,,,,,,,,
 20.,277127 .,Лоза, 108  км ,  71  км ,,,,,,,,,,,
 21.,277305 .,Кушья, 119  км ,  60  км ,,,,,,,,,,,
 22.,277409 .,Игра, 133  км ,  46  км ,,,,,,,,,,,
 23.,277517 .,Меньил, 143  км ,  36  км ,,,,,,,,,,,
 24.,277593 .,Люк, 155  км ,  24  км ,,,,,,,,,,,
 25.,277714 .,ОП Андрейшур, 166  км ,  13  км ,,,,,,,,,,,
 26.,277818 .,Зилай, 176  км ,   3  км ,,,,,,,,,,,
 27.,275901 .,Пибаньшур, 179  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 41) участок 24-041 ""ПИБАНЬШУР - ЧЕПЦА (Свердловской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Пибаньшур,до ст. Чепца,,,,,,,,,,,
  1.,275901 .,Пибаньшур,   0  км ,  10  км ,,,,,,,,,,,
  2.,275916 .,ОП Ост. пункт 1217 км,   4  км ,   6  км ,,,,,,,,,,,
  3.,761848 .,Чепца,  10  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 42) участок 24-042 ""ВОЛОСАТАЯ - НЕРУДНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Волосатая,до ст. Ковров I,до ст. Муром I,,,,,,,,,,
  1.,240404 .,Волосатая,   0  км ,  51  км ,  60  км ,,,,,,,,,,
  2.,240423 .,ОП Ост. Пункт 17 км,  17  км ,  68  км ,  77  км ,,,,,,,,,,
  3.,240508 .,Нерудная,  31  км ,  82  км ,  91  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 43) участок 24-043 ""ЛЯНГАСОВО - ВЯТКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лянгасово,до ст. Вятка,,,,,,,,,,,
  1.,270005 .,Лянгасово,   0  км ,  16  км ,,,,,,,,,,,
  2.,273304 .,Вятка,  16  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 44) участок 24-044 ""МАТАНЦЫ - ВЯТКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Матанцы,до ст. Вятка,,,,,,,,,,,
  1.,270908 .,Матанцы,   0  км ,   4  км ,,,,,,,,,,,
  2.,273304 .,Вятка,   4  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 45) участок 24-046 ""НИЖНИЙ НОВГОРОД-СОРТИРОВОЧНЫЙ - НИЖНИЙ НОВГОРОД-АВТОЗАВОД"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Нижний Новгород-Сортировочный,до ст. Нижний Новгород-Автозавод,,,,,,,,,,,
  1.,260003 .,Нижний Новгород-Сортировочный,   0  км ,   8  км ,,,,,,,,,,,
  2.,260107 .,Нижний Новгород-Автозавод,   8  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 46) участок 24-047 ""ОКСКАЯ - МЕТАЛЛИСТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Окская,до ст. Металлист,,,,,,,,,,,
  1.,264926 .,Окская,   0  км ,  56  км ,,,,,,,,,,,
  2.,269347 .,ОП Буревестник,   3  км ,  53  км ,,,,,,,,,,,
  3.,269332 .,ОП Копнино,   6  км ,  50  км ,,,,,,,,,,,
  4.,269328 .,ОП Ефимьево,  11  км ,  45  км ,,,,,,,,,,,
  5.,269313 .,ОП Стрелково,  14  км ,  42  км ,,,,,,,,,,,
  6.,269309 .,Кожевенное,  22  км ,  34  км ,,,,,,,,,,,
  7.,269224 .,ОП Выболово,  28  км ,  28  км ,,,,,,,,,,,
  8.,269216 .,ОП Убежицы,  32  км ,  24  км ,,,,,,,,,,,
  9.,269205 .,Ворсма,  42  км ,  14  км ,,,,,,,,,,,
 10.,269116 .,ОП Абабково,  46  км ,  10  км ,,,,,,,,,,,
 11.,269101 .,Металлист,  56  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 47) участок 24-048 ""РОЙКА - ЗЕЛЕЦИНО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ройка,до ст. Окская,до ст. Арзамас II,,,,,,,,,,
  1.,269807 .,Ройка,   0  км ,  15  км , 108  км ,,,,,,,,,,
  2.,269469 .,ОП Пионерский,   4  км ,  19  км , 112  км ,,,,,,,,,,
  3.,269506 .,Кстово,  10  км ,  25  км , 118  км ,,,,,,,,,,
  4.,269510 .,ОП Ост. Пункт 12 км,  12  км ,  27  км , 120  км ,,,,,,,,,,
  5.,269601 .,Зелецино,  17  км ,  32  км , 125  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 48) участок 24-049 ""НИЖНИЙ НОВГОРОД-СОРТИРОВОЧНЫЙ - ОСТ. ПУНКТ 58 КМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Нижний Новгород-Сортировочный,до ст. ЗАВОЛЖЬЕ-ПАССАЖИРСКОЕ,,,,,,,,,,,
  1.,260003 .,Нижний Новгород-Сортировочный,   0  км ,  56  км ,,,,,,,,,,,
  2.,261203 .,Костариха,   3  км ,  53  км ,,,,,,,,,,,
  3.,261218 .,ОП Чаадаево,   8  км ,  48  км ,,,,,,,,,,,
  4.,261222 .,ОП Кооперативная,  10  км ,  46  км ,,,,,,,,,,,
  5.,261307 .,Починки,  12  км ,  44  км ,,,,,,,,,,,
  6.,261311 .,ОП Копосово,  13  км ,  43  км ,,,,,,,,,,,
  7.,261326 .,ОП Народная,  15  км ,  41  км ,,,,,,,,,,,
  8.,261330 .,ОП Высокое,  17  км ,  39  км ,,,,,,,,,,,
  9.,261345 .,ОП Дубравная,  18  км ,  38  км ,,,,,,,,,,,
 10.,261350 .,Козино,  21  км ,  35  км ,,,,,,,,,,,
 11.,261612 .,ОП Алешино,  25  км ,  31  км ,,,,,,,,,,,
 12.,261627 .,Лукино,  27  км ,  29  км ,,,,,,,,,,,
 13.,261805 .,Балахна,  34  км ,  22  км ,,,,,,,,,,,
 14.,261909 .,Правдинск,  39  км ,  17  км ,,,,,,,,,,,
 15.,261913 .,ОП Ваняты,  41  км ,  15  км ,,,,,,,,,,,
 16.,261928 .,ОП Могилицы,  43  км ,  13  км ,,,,,,,,,,,
 17.,261932 .,Липовка,  47  км ,   9  км ,,,,,,,,,,,
 18.,261947 .,ОП Шеляухово,  52  км ,   4  км ,,,,,,,,,,,
 19.,262009 .,Заволжье,  55  км ,   1  км ,,,,,,,,,,,
 20.,262013 .,ОП ЗАВОЛЖЬЕ-ПАССАЖИРСКОЕ,  56  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 49) участок 24-050 ""ПОЧИНКИ - НОВОЕ СОРМОВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Починки,до ст. Нижний Новгород-Сортировочный,,,,,,,,,,,
  1.,261307 .,Починки,   0  км ,  12  км ,,,,,,,,,,,
  2.,261364 .,ОП Сормово,   4  км ,  16  км ,,,,,,,,,,,
  3.,261415 .,Варя,   6  км ,  18  км ,,,,,,,,,,,
  4.,261519 .,ОП Новое Сормово,   7  км ,  19  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 50) участок 24-052 ""ТОЛОКОНЦЕВО - МОХОВЫЕ ГОРЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Толоконцево,до ст. Котельнич I,до ст. Нижний Новгород-Сортировочный,,,,,,,,,,
  1.,265308 .,Толоконцево,   0  км , 358  км ,  20  км ,,,,,,,,,,
  2.,265007 .,Моховые Горы,   8  км , 366  км ,  28  км ,,,,,,,,,,
  3.,265100 .,Моховые Горы (перев.),   8  км , 366  км ,  28  км ,,,,,,,,,,
  4.,265204 .,Моховые Горы (эксп.),   8  км , 366  км ,  28  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 51) участок 24-053 ""СУХОБЕЗВОДНОЕ - ЛАПШАНГА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сухобезводное,до ст. Нижний Новгород-Сортировочный,до ст. Котельнич I,,,,,,,,,,
  1.,266005 .,Сухобезводное,   0  км , 117  км , 261  км ,,,,,,,,,,
  2.,266029 .,ОП Чибирь,  12  км , 129  км , 273  км ,,,,,,,,,,
  3.,266033 .,ОП Пруды,  20  км , 137  км , 281  км ,,,,,,,,,,
  4.,266048 .,ОП ВОСХОД,  27  км , 144  км , 288  км ,,,,,,,,,,
  5.,266052 .,ОП Постой,  29  км , 146  км , 290  км ,,,,,,,,,,
  6.,266067 .,ОП Кайск,  40  км , 157  км , 301  км ,,,,,,,,,,
  7.,266071 .,ОП СЕВЕРНЫЙ,  55  км , 172  км , 316  км ,,,,,,,,,,
  8.,266103 .,Лапшанга,  56  км , 173  км , 317  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 52) участок 24-056 ""КАНАШ - ЧЕБОКСАРЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Канаш,до ст. Чебоксары,,,,,,,,,,,
  1.,248105 .,Канаш,   0  км , 103  км ,,,,,,,,,,,
  2.,248119 .,ОП УХМАНЫ,  13  км ,  90  км ,,,,,,,,,,,
  3.,248124 .,Малый Цивиль (рзд),  15  км ,  88  км ,,,,,,,,,,,
  4.,248139 .,ОП Атыково,  25  км ,  78  км ,,,,,,,,,,,
  5.,248143 .,ОП ШИВБОСИ,  30  км ,  73  км ,,,,,,,,,,,
  6.,248209 .,Траки (рзд),  38  км ,  65  км ,,,,,,,,,,,
  7.,248302 .,Цивильск,  52  км ,  51  км ,,,,,,,,,,,
  8.,248317 .,ОП СЮЛЕСКЕРЫ,  56  км ,  47  км ,,,,,,,,,,,
  9.,248374 .,ОП Янорсово,  60  км ,  43  км ,,,,,,,,,,,
 10.,248321 .,ВИЗИКАСЫ,  66  км ,  37  км ,,,,,,,,,,,
 11.,248361 .,ОП Хорнвары,  67  км ,  36  км ,,,,,,,,,,,
 12.,248336 .,ОП МАМЛИКАСЫ,  71  км ,  32  км ,,,,,,,,,,,
 13.,248340 .,ОП ТОХМЕЕВО,  75  км ,  28  км ,,,,,,,,,,,
 14.,248355 .,ОП Шоркино,  79  км ,  24  км ,,,,,,,,,,,
 15.,248389 .,ОП Мижеры,  82  км ,  21  км ,,,,,,,,,,,
 16.,248425 .,ОП Ишлей,  88  км ,  15  км ,,,,,,,,,,,
 17.,248410 .,ЧЕБОКСАРЫ 2,  94  км ,   9  км ,,,,,,,,,,,
 18.,248504 .,Чебоксары, 103  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 53) участок 24-057 ""ЗЕЛЕНЫЙ ДОЛ - ВОЛЖСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Зеленый Дол,до ст. Волжск,,,,,,,,,,,
  1.,251201 .,Зеленый Дол,   0  км ,  14  км ,,,,,,,,,,,
  2.,251305 .,Паратск,   4  км ,  10  км ,,,,,,,,,,,
  3.,251428 .,Краснозаринский,   9  км ,   5  км ,,,,,,,,,,,
  4.,251413 .,ОП Марбумкомбинат,  12  км ,   2  км ,,,,,,,,,,,
  5.,251502 .,Волжск,  14  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 54) участок 24-058 ""НОВОЧЕБОКСАРСК - ПОСТ 9 КМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Новочебоксарск,до ст. ЧЕБОКСАРЫ 2,,,,,,,,,,,
  1.,248603 .,Новочебоксарск,   0  км ,  26  км ,,,,,,,,,,,
  2.,248410 .,ЧЕБОКСАРЫ 2,  26  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 55) участок 24-059 ""ЗЕЛЕНЫЙ ДОЛ - ЯРАНСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Зеленый Дол,до ст. Яранск,,,,,,,,,,,
  1.,251201 .,Зеленый Дол,   0  км , 196  км ,,,,,,,,,,,
  2.,251216 .,ОП Гари,   5  км , 191  км ,,,,,,,,,,,
  3.,251606 .,Помары,  18  км , 178  км ,,,,,,,,,,,
  4.,251610 .,ОП Яльчевский,  25  км , 171  км ,,,,,,,,,,,
  5.,251625 .,ОП Платформа 32 км,  32  км , 164  км ,,,,,,,,,,,
  6.,251630 .,ОП Илеть,  37  км , 159  км ,,,,,,,,,,,
  7.,251714 .,ОП КРАСНОГОРСКИЙ,  43  км , 153  км ,,,,,,,,,,,
  8.,251803 .,Шелангер,  52  км , 144  км ,,,,,,,,,,,
  9.,251907 .,Суслонгер,  62  км , 134  км ,,,,,,,,,,,
 10.,252007 .,Кундыш,  71  км , 125  км ,,,,,,,,,,,
 11.,252100 .,Сурок,  80  км , 116  км ,,,,,,,,,,,
 12.,252219 .,Пемба,  88  км , 108  км ,,,,,,,,,,,
 13.,252312 .,Куяр,  95  км , 101  км ,,,,,,,,,,,
 14.,252401 .,Йошкар-Ола, 105  км ,  91  км ,,,,,,,,,,,
 15.,252416 .,ОП ИНТЕГРАЛ, 108  км ,  88  км ,,,,,,,,,,,
 16.,252420 .,Аксаматово, 111  км ,  85  км ,,,,,,,,,,,
 17.,252505 .,Нолька, 121  км ,  75  км ,,,,,,,,,,,
 18.,252517 .,ОП ЛЕСНАЯ, 126  км ,  70  км ,,,,,,,,,,,
 19.,252524 .,ОП ТАЁЖНАЯ, 131  км ,  65  км ,,,,,,,,,,,
 20.,252806 .,Нужьялы, 133  км ,  63  км ,,,,,,,,,,,
 21.,252810 .,ОП ОШЛА, 137  км ,  59  км ,,,,,,,,,,,
 22.,252825 .,ОП Турша, 145  км ,  51  км ,,,,,,,,,,,
 23.,252914 .,ОП ХОРОШАВИНСКИЙ, 151  км ,  45  км ,,,,,,,,,,,
 24.,252929 .,ОП Табашино, 157  км ,  39  км ,,,,,,,,,,,
 25.,252933 .,ОП Ост. Пункт 165 км, 165  км ,  31  км ,,,,,,,,,,,
 26.,252948 .,ОП Ост. Пункт 171 км, 171  км ,  25  км ,,,,,,,,,,,
 27.,253008 .,Яранск, 196  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 56) участок 24-060 ""ЮДИНО - КАЗАНЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Юдино,до ст. Казань,,,,,,,,,,,
  1.,250001 .,Юдино,   0  км ,  14  км ,,,,,,,,,,,
  2.,250105 .,Новое Аракчино,   4  км ,  10  км ,,,,,,,,,,,
  3.,250116 .,ОП Старое Аракчино,   5  км ,   9  км ,,,,,,,,,,,
  4.,250209 .,Лагерная,   8  км ,   6  км ,,,,,,,,,,,
  5.,250213 .,ОП Лагерная,   9  км ,   5  км ,,,,,,,,,,,
  6.,250228 .,ОП Адмиралтейская Слобода,  11  км ,   3  км ,,,,,,,,,,,
  7.,250302 .,Казань,  14  км ,   0  км ,,,,,,,,,,,
  8.,250406 .,Казань (перев.),  14  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 57) участок 24-061 ""КАЗАНЬ - ДЕРБЫШКИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Казань,до ст. Дербышки,,,,,,,,,,,
  1.,250302 .,Казань,   0  км ,  17  км ,,,,,,,,,,,
  2.,250707 .,Вахитово,   3  км ,  14  км ,,,,,,,,,,,
  3.,250711 .,ОП Ометьево-2,   7  км ,  10  км ,,,,,,,,,,,
  4.,250800 .,Ометьево,   8  км ,   9  км ,,,,,,,,,,,
  5.,250815 .,ОП Новаторов,  11  км ,   6  км ,,,,,,,,,,,
  6.,250820 .,ОП Компрессорный,  13  км ,   4  км ,,,,,,,,,,,
  7.,251004 .,Дербышки,  17  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 58) участок 24-062 ""ГИРСОВО - СЛОБОДСКОЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гирсово,до ст. Матанцы,до ст. Сусоловка,,,,,,,,,,
  1.,271402 .,Гирсово,   0  км ,  10  км , 299  км ,,,,,,,,,,
